"film_id","title","description","release_year","language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update","special_features","fulltext","actor_id","film_id-2","last_update-2","actor_id-2","first_name","last_name","last_update-3","language_id-2","language_name","last_update-4"
195,"Crowds Telemark","A Intrepid Documentary of a Astronaut And a Forensic Psychologist who must Find a Frisbee in An Abandoned Fun House",2006,1,3,"4.99",112,"16.99","R","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'abandon':20 'astronaut':8 'crowd':1 'documentari':5 'find':15 'forens':11 'frisbe':17 'fun':21 'hous':22 'intrepid':4 'must':14 'psychologist':12 'telemark':2",8,195,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
205,"Dances None","A Insightful Reflection of a A Shark And a Dog who must Kill a Butler in An Abandoned Amusement Park",2006,1,3,"0.99",58,"22.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':20 'amus':21 'butler':17 'danc':1 'dog':12 'insight':4 'kill':15 'must':14 'none':2 'park':22 'reflect':5 'shark':9",8,205,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
255,"Driving Polish","A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft",2006,1,6,"4.99",175,"21.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'abandon':22 'action':5 'action-pack':4 'boat':19 'drive':1 'feminist':10 'mine':23 'must':16 'pack':6 'polish':2 'shaft':24 'sink':17 'technic':13 'writer':14 'yarn':7",8,255,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
263,"Durham Panky","A Brilliant Panorama of a Girl And a Boy who must Face a Mad Scientist in An Abandoned Mine Shaft",2006,1,6,"4.99",154,"14.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'abandon':20 'boy':11 'brilliant':4 'durham':1 'face':14 'girl':8 'mad':16 'mine':21 'must':13 'panki':2 'panorama':5 'scientist':17 'shaft':22",8,263,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
321,"Flash Wars","A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico",2006,1,3,"4.99",123,"21.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'astound':4 'chase':15 'chef':12 'flash':1 'gulf':20 'mexico':22 'moos':8 'must':14 'pastri':11 'saga':5 'student':17 'war':2",8,321,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
396,"Hanging Deep","A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin",2006,1,5,"4.99",62,"18.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'action':5 'action-pack':4 'berlin':20 'boat':10 'build':16 'crocodil':13 'deep':2 'hang':1 'monkey':18 'must':15 'pack':6 'yarn':7",8,396,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
458,"Indian Love","A Insightful Saga of a Mad Scientist And a Mad Scientist who must Kill a Astronaut in An Abandoned Fun House",2006,1,4,"0.99",135,"26.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':21 'astronaut':18 'fun':22 'hous':23 'indian':1 'insight':4 'kill':16 'love':2 'mad':8,12 'must':15 'saga':5 'scientist':9,13",8,458,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
523,"Lights Deer","A Unbelieveable Epistle of a Dog And a Woman who must Confront a Moose in The Gulf of Mexico",2006,1,7,"0.99",174,"21.99","R","2013-05-26 14:50:58.951","{Commentaries}","'confront':14 'deer':2 'dog':8 'epistl':5 'gulf':19 'light':1 'mexico':21 'moos':16 'must':13 'unbeliev':4 'woman':11",8,523,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
532,"Loser Hustler","A Stunning Drama of a Robot And a Feminist who must Outgun a Butler in Nigeria",2006,1,5,"4.99",80,"28.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'butler':16 'drama':5 'feminist':11 'hustler':2 'loser':1 'must':13 'nigeria':18 'outgun':14 'robot':8 'stun':4",8,532,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
554,"Malkovich Pet","A Intrepid Reflection of a Waitress And a A Shark who must Kill a Squirrel in The Outback",2006,1,6,"2.99",159,"22.99","G","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'intrepid':4 'kill':15 'malkovich':1 'must':14 'outback':20 'pet':2 'reflect':5 'shark':12 'squirrel':17 'waitress':8",8,554,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
752,"Runner Madigan","A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback",2006,1,6,"0.99",101,"27.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'crocodil':8 'documentari':5 'madigan':2 'must':13 'outback':19 'outrac':14 'robot':11 'runner':1 'thought':4 'woman':16",8,752,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
769,"School Jacket","A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse",2006,1,5,"4.99",151,"21.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'boy':11 'compos':16 'fight':14 'intrepid':4 'jacket':2 'manhattan':19 'monkey':8 'must':13 'penthous':20 'school':1 'yarn':5",8,769,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
771,"Scorpion Apollo","A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House",2006,1,3,"4.99",137,"23.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'abandon':22 'apollo':2 'awe':5 'awe-inspir':4 'documentari':7 'fun':23 'hous':24 'husband':14 'inspir':6 'meet':17 'monkey':19 'must':16 'scorpion':1 'technic':10 'writer':11",8,771,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
859,"Sugar Wonka","A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park",2006,1,3,"4.99",114,"20.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'abandon':20 'administr':12 'amus':21 'astronaut':17 'conquer':15 'databas':11 'dentist':8 'must':14 'park':22 'stori':5 'sugar':1 'touch':4 'wonka':2",8,859,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
895,"Tomorrow Hustler","A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert",2006,1,3,"2.99",142,"21.99","R","2013-05-26 14:50:58.951","{Commentaries}","'agent':17 'desert':21 'face':14 'husband':11 'hustler':2 'moos':8 'must':13 'sahara':20 'secret':16 'stori':5 'thought':4 'tomorrow':1",8,895,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
936,"Vanishing Rocky","A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention",2006,1,3,"2.99",123,"21.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'brilliant':4 'conquer':14 'convent':20 'man':8 'must':13 'mysql':19 'pioneer':16 'reflect':5 'rocki':2 'vanish':1 'woman':11",8,936,"2006-02-15 10:05:03",8,"Matthew","Johansson","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
30,"Anything Savannah","A Epic Story of a Pastry Chef And a Woman who must Chase a Feminist in An Abandoned Fun House",2006,1,4,"2.99",82,"27.99","R","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'abandon':20 'anyth':1 'chase':15 'chef':9 'epic':4 'feminist':17 'fun':21 'hous':22 'must':14 'pastri':8 'savannah':2 'stori':5 'woman':12",9,30,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
74,"Birch Antitrust","A Fanciful Panorama of a Husband And a Pioneer who must Outgun a Dog in A Baloon",2006,1,4,"4.99",162,"18.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'antitrust':2 'baloon':19 'birch':1 'dog':16 'fanci':4 'husband':8 'must':13 'outgun':14 'panorama':5 'pioneer':11",9,74,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
147,"Chocolat Harry","A Action-Packed Epistle of a Dentist And a Moose who must Meet a Mad Cow in Ancient Japan",2006,1,5,"0.99",101,"16.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'action':5 'action-pack':4 'ancient':21 'chocolat':1 'cow':19 'dentist':10 'epistl':7 'harri':2 'japan':22 'mad':18 'meet':16 'moos':13 'must':15 'pack':6",9,147,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
148,"Chocolate Duck","A Unbelieveable Story of a Mad Scientist And a Technical Writer who must Discover a Composer in Ancient China",2006,1,3,"2.99",132,"13.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'ancient':20 'china':21 'chocol':1 'compos':18 'discov':16 'duck':2 'mad':8 'must':15 'scientist':9 'stori':5 'technic':12 'unbeliev':4 'writer':13",9,148,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
191,"Crooked Frogmen","A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park",2006,1,6,"0.99",143,"27.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':20 'administr':12 'amus':21 'battl':15 'crocodil':17 'crook':1 'databas':11 'drama':5 'frogmen':2 'hunter':8 'must':14 'park':22 'unbeliev':4",9,191,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
200,"Curtain Videotape","A Boring Reflection of a Dentist And a Mad Cow who must Chase a Secret Agent in A Shark Tank",2006,1,7,"0.99",133,"27.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'agent':18 'bore':4 'chase':15 'cow':12 'curtain':1 'dentist':8 'mad':11 'must':14 'reflect':5 'secret':17 'shark':21 'tank':22 'videotap':2",9,200,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
204,"Dalmations Sweden","A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse",2006,1,4,"0.99",106,"25.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'dalmat':1 'emot':4 'epistl':5 'hunter':11 'manhattan':19 'moos':8 'must':13 'overcom':14 'penthous':20 'robot':16 'sweden':2",9,204,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
434,"Horror Reign","A Touching Documentary of a A Shark And a Car who must Build a Husband in Nigeria",2006,1,3,"0.99",139,"25.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'build':15 'car':12 'documentari':5 'horror':1 'husband':17 'must':14 'nigeria':19 'reign':2 'shark':9 'touch':4",9,434,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
510,"Lawless Vision","A Insightful Yarn of a Boy And a Sumo Wrestler who must Outgun a Car in The Outback",2006,1,6,"4.99",181,"29.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'boy':8 'car':17 'insight':4 'lawless':1 'must':14 'outback':20 'outgun':15 'sumo':11 'vision':2 'wrestler':12 'yarn':5",9,510,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
514,"Lebowski Soldiers","A Beautiful Epistle of a Secret Agent And a Pioneer who must Chase a Astronaut in Ancient China",2006,1,6,"2.99",69,"17.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'agent':9 'ancient':19 'astronaut':17 'beauti':4 'chase':15 'china':20 'epistl':5 'lebowski':1 'must':14 'pioneer':12 'secret':8 'soldier':2",9,514,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
552,"Majestic Floats","A Thrilling Character Study of a Moose And a Student who must Escape a Butler in The First Manned Space Station",2006,1,5,"0.99",130,"15.99","PG","2013-05-26 14:50:58.951","{Trailers}","'butler':17 'charact':5 'escap':15 'first':20 'float':2 'majest':1 'man':21 'moos':9 'must':14 'space':22 'station':23 'student':12 'studi':6 'thrill':4",9,552,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
650,"Pacific Amistad","A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse",2006,1,3,"0.99",144,"27.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'amistad':2 'chef':17 'dog':8 'kill':14 'manhattan':20 'moos':11 'must':13 'pacif':1 'pastri':16 'penthous':21 'thrill':4 'yarn':5",9,650,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
671,"Perdition Fargo","A Fast-Paced Story of a Car And a Cat who must Outgun a Hunter in Berlin",2006,1,7,"4.99",99,"27.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'berlin':20 'car':10 'cat':13 'fargo':2 'fast':5 'fast-pac':4 'hunter':18 'must':15 'outgun':16 'pace':6 'perdit':1 'stori':7",9,671,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
697,"Primary Glass","A Fateful Documentary of a Pastry Chef And a Butler who must Build a Dog in The Canadian Rockies",2006,1,7,"0.99",53,"16.99","G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'build':15 'butler':12 'canadian':20 'chef':9 'documentari':5 'dog':17 'fate':4 'glass':2 'must':14 'pastri':8 'primari':1 'rocki':21",9,697,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
722,"Reef Salute","A Action-Packed Saga of a Teacher And a Lumberjack who must Battle a Dentist in A Baloon",2006,1,5,"0.99",123,"26.99","NC-17","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'action':5 'action-pack':4 'baloon':21 'battl':16 'dentist':18 'lumberjack':13 'must':15 'pack':6 'reef':1 'saga':7 'salut':2 'teacher':10",9,722,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
752,"Runner Madigan","A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback",2006,1,6,"0.99",101,"27.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'crocodil':8 'documentari':5 'madigan':2 'must':13 'outback':19 'outrac':14 'robot':11 'runner':1 'thought':4 'woman':16",9,752,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
811,"Smile Earring","A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin",2006,1,4,"2.99",60,"29.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'berlin':19 'build':14 'butler':11 'chef':17 'drama':5 'earring':2 'intrepid':4 'must':13 'pastri':16 'smile':1 'teacher':8",9,811,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
815,"Snatchers Montezuma","A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies",2006,1,4,"2.99",74,"14.99","PG-13","2013-05-26 14:50:58.951","{Commentaries}","'bore':4 'canadian':20 'epistl':5 'escap':15 'man':17 'montezuma':2 'must':14 'rocki':21 'snatcher':1 'sumo':8 'woman':12 'wrestler':9",9,815,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
865,"Sunrise League","A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse",2006,1,3,"4.99",135,"19.99","PG-13","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'beauti':4 'butler':11 'crocodil':16 'epistl':5 'face':14 'leagu':2 'madman':8 'manhattan':19 'must':13 'penthous':20 'sunris':1",9,865,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
873,"Sweethearts Suspects","A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico",2006,1,3,"0.99",108,"13.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'brilliant':4 'charact':5 'confront':16 'frisbe':9 'gulf':21 'mexico':23 'must':15 'studi':6 'sumo':12 'suspect':2 'sweetheart':1 'woman':18 'wrestler':13",9,873,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
889,"Ties Hunger","A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat",2006,1,3,"4.99",111,"28.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'astronaut':8 'boat':22 'explor':11 'hunger':2 'insight':4 'mad':16 'must':13 'pursu':14 'saga':5 'scientist':17 'tie':1 'u':21 'u-boat':20",9,889,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
903,"Traffic Hobbit","A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat",2006,1,5,"4.99",139,"13.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'administr':17 'amaz':4 'boat':22 'databas':16 'epistl':5 'hobbit':2 'lumberjack':11 'must':13 'squirrel':8 'succumb':14 'traffic':1 'u':21 'u-boat':20",9,903,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
926,"Untouchables Sunrise","A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House",2006,1,5,"2.99",120,"11.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'abandon':19 'amaz':4 'astronaut':11 'documentari':5 'fun':20 'hous':21 'must':13 'outrac':14 'sunris':2 'teacher':16 'untouch':1 'woman':8",9,926,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
964,"Waterfront Deliverance","A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria",2006,1,4,"4.99",61,"17.99","G","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'build':15 'deliver':2 'dentist':8 'documentari':5 'must':14 'nigeria':19 'technic':11 'unbeliev':4 'waterfront':1 'woman':17 'writer':12",9,964,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
974,"Wild Apollo","A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention",2006,1,4,"0.99",181,"24.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'apollo':2 'beauti':4 'conquer':15 'convent':22 'monkey':8 'must':14 'mysql':21 'shark':18 'stori':5 'sumo':11 'wild':1 'wrestler':12",9,974,"2006-02-15 10:05:03",9,"Joe","Swank","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
